LABEL,CODE,DESC
DIAGNOSIS_86381,86381,"Injury to pancreas\, head\, without mention of open wound into cavity"
DIAGNOSIS_72813,72813,"Postoperative heterotopic calcification"
DIAGNOSIS_72819,72819,"Other muscular calcification and ossification"
DIAGNOSIS_7282,7282,"Muscular wasting and disuse atrophy\, not elsewhere classified"
DIAGNOSIS_7283,7283,"Other specific muscle disorders"
DIAGNOSIS_7284,7284,"Laxity of ligament"
DIAGNOSIS_7285,7285,"Hypermobility syndrome"
DIAGNOSIS_7286,7286,"Contracture of palmar fascia"
DIAGNOSIS_72871,72871,"Plantar fascial fibromatosis"
DIAGNOSIS_72879,72879,"Other fibromatoses of muscle\, ligament\, and fascia"
DIAGNOSIS_81103,81103,"Closed fracture of glenoid cavity and neck of scapula"
DIAGNOSIS_81109,81109,"Closed fracture of scapula\, other"
DIAGNOSIS_81110,81110,"Open fracture of scapula\, unspecified part"
DIAGNOSIS_78931,78931,"Abdominal or pelvic swelling\, mass\, or lump\, right upper quadrant"
DIAGNOSIS_78932,78932,"Abdominal or pelvic swelling\, mass\, or lump\, left upper quadrant"
DIAGNOSIS_78933,78933,"Abdominal or pelvic swelling\, mass\, or lump\, right lower quadrant"
DIAGNOSIS_78934,78934,"Abdominal or pelvic swelling\, mass\, or lump\, left lower quadrant"
DIAGNOSIS_78935,78935,"Abdominal or pelvic swelling\, mass\, or lump\, periumbilic"
DIAGNOSIS_78936,78936,"Abdominal or pelvic swelling\, mass\, or lump\, epigastric"
DIAGNOSIS_78937,78937,"Abdominal or pelvic swelling\, mass\, or lump\, generalized"
DIAGNOSIS_78939,78939,"Abdominal or pelvic swelling\, mass\, or lump\, other specified site"
DIAGNOSIS_78940,78940,"Abdominal rigidity\, unspecified site"
DIAGNOSIS_78941,78941,"Abdominal rigidity\, right upper quadrant"
DIAGNOSIS_78942,78942,"Abdominal rigidity\, left upper quadrant"
DIAGNOSIS_78943,78943,"Abdominal rigidity\, right lower quadrant"
DIAGNOSIS_78944,78944,"Abdominal rigidity\, left lower quadrant"
DIAGNOSIS_78945,78945,"Abdominal rigidity\, periumbilic"
DIAGNOSIS_78946,78946,"Abdominal rigidity\, epigastric"
DIAGNOSIS_78947,78947,"Abdominal rigidity\, generalized"
DIAGNOSIS_78949,78949,"Abdominal rigidity\, other specified site"
DIAGNOSIS_78951,78951,"Malignant ascites"
DIAGNOSIS_78959,78959,"Other ascites"
DIAGNOSIS_78960,78960,"Abdominal tenderness\, unspecified site"
DIAGNOSIS_78961,78961,"Abdominal tenderness\, right upper quadrant"
DIAGNOSIS_78962,78962,"Abdominal tenderness\, left upper quadrant"
DIAGNOSIS_78963,78963,"Abdominal tenderness\, right lower quadrant"
DIAGNOSIS_78964,78964,"Abdominal tenderness\, left lower quadrant"
DIAGNOSIS_78965,78965,"Abdominal tenderness\, periumbilic"
DIAGNOSIS_78966,78966,"Abdominal tenderness\, epigastric"
DIAGNOSIS_78967,78967,"Abdominal tenderness\, generalized"
DIAGNOSIS_78969,78969,"Abdominal tenderness\, other specified site"
DIAGNOSIS_7897,7897,"Colic"
DIAGNOSIS_7899,7899,"Other symptoms involving abdomen and pelvis"
DIAGNOSIS_79001,79001,"Precipitous drop in hematocrit"
DIAGNOSIS_79009,79009,"Other abnormality of red blood cells"
DIAGNOSIS_7901,7901,"Elevated sedimentation rate"
DIAGNOSIS_79021,79021,"Impaired fasting glucose"
DIAGNOSIS_79022,79022,"Impaired glucose tolerance test (oral)"
DIAGNOSIS_79029,79029,"Other abnormal glucose"
DIAGNOSIS_80709,80709,"Closed fracture of multiple ribs\, unspecified"
DIAGNOSIS_80710,80710,"Open fracture of rib(s)\, unspecified"
DIAGNOSIS_80711,80711,"Open fracture of one rib"
DIAGNOSIS_80712,80712,"Open fracture of two ribs"
DIAGNOSIS_80713,80713,"Open fracture of three ribs"
DIAGNOSIS_80714,80714,"Open fracture of four ribs"
DIAGNOSIS_80715,80715,"Open fracture of five ribs"
DIAGNOSIS_80716,80716,"Open fracture of six ribs"
DIAGNOSIS_80717,80717,"Open fracture of seven ribs"
DIAGNOSIS_80718,80718,"Open fracture of eight or more ribs"
DIAGNOSIS_80719,80719,"Open fracture of multiple ribs\, unspecified"
DIAGNOSIS_8072,8072,"Closed fracture of sternum"
DIAGNOSIS_8073,8073,"Open fracture of sternum"
DIAGNOSIS_8074,8074,"Flail chest"
DIAGNOSIS_8075,8075,"Closed fracture of larynx and trachea"
DIAGNOSIS_8076,8076,"Open fracture of larynx and trachea"
DIAGNOSIS_8080,8080,"Closed fracture of acetabulum"
DIAGNOSIS_8081,8081,"Open fracture of acetabulum"
DIAGNOSIS_8082,8082,"Closed fracture of pubis"
DIAGNOSIS_8083,8083,"Open fracture of pubis"
DIAGNOSIS_80841,80841,"Closed fracture of ilium"
DIAGNOSIS_80842,80842,"Closed fracture of ischium"
DIAGNOSIS_80843,80843,"Multiple closed pelvic fractures with disruption of pelvic circle"
DIAGNOSIS_80844,80844,"Multiple closed pelvic fractures without disruption of pelvic circle"
DIAGNOSIS_80849,80849,"Closed fracture of other specified part of pelvis"
DIAGNOSIS_80851,80851,"Open fracture of ilium"
DIAGNOSIS_80852,80852,"Open fracture of ischium"
DIAGNOSIS_80853,80853,"Multiple open pelvic fractures with disruption of pelvic circle"
DIAGNOSIS_80854,80854,"Multiple open pelvic fractures without disruption of pelvic circle"
DIAGNOSIS_80859,80859,"Open fracture of other specified part of pelvis"
DIAGNOSIS_8088,8088,"Closed unspecified fracture of pelvis"
DIAGNOSIS_8089,8089,"Open unspecified fracture of pelvis"
DIAGNOSIS_8090,8090,"Fracture of bones of trunk\, closed"
DIAGNOSIS_8091,8091,"Fracture of bones of trunk\, open"
DIAGNOSIS_81000,81000,"Closed fracture of clavicle\, unspecified part"
DIAGNOSIS_81001,81001,"Closed fracture of sternal end of clavicle"
DIAGNOSIS_81002,81002,"Closed fracture of shaft of clavicle"
DIAGNOSIS_81003,81003,"Closed fracture of acromial end of clavicle"
DIAGNOSIS_81010,81010,"Open fracture of clavicle\, unspecified part"
DIAGNOSIS_81011,81011,"Open fracture of sternal end of clavicle"
DIAGNOSIS_81012,81012,"Open fracture of shaft of clavicle"
DIAGNOSIS_81013,81013,"Open fracture of acromial end of clavicle"
DIAGNOSIS_81100,81100,"Closed fracture of scapula\, unspecified part"
DIAGNOSIS_81101,81101,"Closed fracture of acromial process of scapula"
DIAGNOSIS_81102,81102,"Closed fracture of coracoid process of scapula"
DIAGNOSIS_67111,67111,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67112,67112,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_V1323,V1323,"Personal history of vaginal dysplasia"
DIAGNOSIS_V1324,V1324,"Personal history of vulvar dysplasia"
DIAGNOSIS_V1329,V1329,"Personal history of other genital system and obstetric disorders"
DIAGNOSIS_V133,V133,"Personal history of diseases of skin and subcutaneous tissue"
DIAGNOSIS_V134,V134,"Personal history of arthritis"
DIAGNOSIS_67404,67404,"Cerebrovascular disorders in the puerperium\, postpartum condition or complication"
DIAGNOSIS_67410,67410,"Disruption of cesarean wound\, unspecified as to episode of care or not applicable"
DIAGNOSIS_94102,94102,"Burn of unspecified degree of eye (with other parts of face\, head\, and neck)"
DIAGNOSIS_94103,94103,"Burn of unspecified degree of lip(s)"
DIAGNOSIS_94104,94104,"Burn of unspecified degree of chin"
DIAGNOSIS_94105,94105,"Burn of unspecified degree of nose (septum)"
DIAGNOSIS_94106,94106,"Burn of unspecified degree of scalp [any part]"
DIAGNOSIS_94107,94107,"Burn of unspecified degree of forehead and cheek"
DIAGNOSIS_94108,94108,"Burn of unspecified degree of neck"
DIAGNOSIS_94109,94109,"Burn of unspecified degree of multiple sites [except with eye] of face\, head\, and neck"
DIAGNOSIS_94110,94110,"Erythema [first degree] of face and head\, unspecified site"
DIAGNOSIS_94111,94111,"Erythema [first degree] of ear [any part]"
DIAGNOSIS_94112,94112,"Erythema [first degree] of eye (with other parts face\, head\, and neck)"
DIAGNOSIS_94113,94113,"Erythema [first degree] of lip(s)"
DIAGNOSIS_94114,94114,"Erythema [first degree] of chin"
DIAGNOSIS_94115,94115,"Erythema [first degree] of nose (septum)"
DIAGNOSIS_94116,94116,"Erythema [first degree] of scalp [any part]"
DIAGNOSIS_94117,94117,"Erythema [first degree] of forehead and cheek"
DIAGNOSIS_94118,94118,"Erythema [first degree] of neck"
DIAGNOSIS_94119,94119,"Erythema [first degree] of multiple sites [except with eye] of face\, head\, and neck"
DIAGNOSIS_94120,94120,"Blisters\, epidermal loss [second degree] of face and head\, unspecified site"
DIAGNOSIS_94121,94121,"Blisters\, epidermal loss [second degree] of ear [any part]"
DIAGNOSIS_94122,94122,"Blisters\, epidermal loss [second degree] of eye (with other parts of face\, head\, and neck)"
DIAGNOSIS_94123,94123,"Blisters\, epidermal loss [second degree] of lip(s)"
DIAGNOSIS_94124,94124,"Blisters\, epidermal loss [second degree] of chin"
DIAGNOSIS_94125,94125,"Blisters\, epidermal loss [second degree] of nose (septum)"
DIAGNOSIS_94126,94126,"Blisters\, epidermal loss [second degree] of scalp [any part]"
DIAGNOSIS_94127,94127,"Blisters\, epidermal loss [second degree] of forehead and cheek"
DIAGNOSIS_94128,94128,"Blisters\, epidermal loss [second degree] of neck"
DIAGNOSIS_94129,94129,"Blisters\, epidermal loss [second degree] of multiple sites [except with eye] of face\, head\, and neck"
DIAGNOSIS_94130,94130,"Full-thickness skin loss [third degree\, not otherwise specified] of face and head\, unspecified site"
DIAGNOSIS_94131,94131,"Full-thickness skin loss [third degree\, not otherwise specified] of ear [any part]"
DIAGNOSIS_94132,94132,"Full-thickness skin loss [third degree\, not otherwise specified] of eye (with other parts of face\, head\, and neck)"
DIAGNOSIS_94133,94133,"Full-thickness skin loss [third degree\, not otherwise specified] of lip(s)"
DIAGNOSIS_94134,94134,"Full-thickness skin loss [third degree\, not otherwise specified] of chin"
DIAGNOSIS_94135,94135,"Full-thickness skin loss [third degree\, not otherwise specified] of nose (septum)"
DIAGNOSIS_94136,94136,"Full-thickness skin loss [third degree\, not otherwise specified] of scalp [any part]"
DIAGNOSIS_94137,94137,"Full-thickness skin loss [third degree\, not otherwise specified] of forehead and cheek"
DIAGNOSIS_94138,94138,"Full-thickness skin loss [third degree\, not otherwise specified] of neck"
DIAGNOSIS_94139,94139,"Full-thickness skin loss [third degree\, not otherwise specified] of multiple sites [except with eye] of face\, head\, and neck"
DIAGNOSIS_9992,9992,"Other vascular complications of medical care\, not elsewhere classified"
DIAGNOSIS_99931,99931,"Other and unspecified infection due to central venous catheter"
DIAGNOSIS_99932,99932,"Bloodstream infection due to central venous catheter"
DIAGNOSIS_99933,99933,"Local infection due to central venous catheter"
DIAGNOSIS_99934,99934,"Acute infection following transfusion\, infusion\, or injection of blood and blood products"
DIAGNOSIS_99939,99939,"Infection following other infusion\, injection\, transfusion\, or vaccination"
DIAGNOSIS_99941,99941,"Anaphylactic reaction due to administration of blood and blood products"
DIAGNOSIS_99942,99942,"Anaphylactic reaction due to vaccination"
DIAGNOSIS_99949,99949,"Anaphylactic reaction due to other serum"
DIAGNOSIS_99951,99951,"Other serum reaction due to administration of blood and blood products"
DIAGNOSIS_99952,99952,"Other serum reaction due to vaccination"
DIAGNOSIS_99959,99959,"Other serum reaction"
DIAGNOSIS_99960,99960,"ABO incompatibility reaction\, unspecified"
DIAGNOSIS_99961,99961,"ABO incompatibility with hemolytic transfusion reaction not specified as acute or delayed"
DIAGNOSIS_99962,99962,"ABO incompatibility with acute hemolytic transfusion reaction"
DIAGNOSIS_99963,99963,"ABO incompatibility with delayed hemolytic transfusion reaction"
DIAGNOSIS_99969,99969,"Other ABO incompatibility reaction"
DIAGNOSIS_99970,99970,"Rh incompatibility reaction\, unspecified"
DIAGNOSIS_99971,99971,"Rh incompatibility with hemolytic transfusion reaction not specified as acute or delayed"
DIAGNOSIS_99972,99972,"Rh incompatibility with acute hemolytic transfusion reaction"
DIAGNOSIS_99973,99973,"Rh incompatibility with delayed hemolytic transfusion reaction"
DIAGNOSIS_99974,99974,"Other Rh incompatibility reaction"
DIAGNOSIS_99975,99975,"Non-ABO incompatibility reaction\, unspecified"
DIAGNOSIS_99976,99976,"Non-ABO incompatibility with hemolytic transfusion reaction not specified as acute or delayed"
DIAGNOSIS_99977,99977,"Non-ABO incompatibility with acute hemolytic transfusion reaction"
DIAGNOSIS_99978,99978,"Non-ABO incompatibility with delayed hemolytic transfusion reaction"
DIAGNOSIS_78724,78724,"Dysphagia\, pharyngoesophageal phase"
DIAGNOSIS_78729,78729,"Other dysphagia"
DIAGNOSIS_7873,7873,"Flatulence\, eructation\, and gas pain"
DIAGNOSIS_7874,7874,"Visible peristalsis"
DIAGNOSIS_7875,7875,"Abnormal bowel sounds"
DIAGNOSIS_78760,78760,"Full incontinence of feces"
DIAGNOSIS_78761,78761,"Incomplete defecation"
DIAGNOSIS_78762,78762,"Fecal smearing"
DIAGNOSIS_78763,78763,"Fecal urgency"
DIAGNOSIS_7877,7877,"Abnormal feces"
DIAGNOSIS_78791,78791,"Diarrhea"
DIAGNOSIS_78799,78799,"Other symptoms involving digestive system"
DIAGNOSIS_7880,7880,"Renal colic"
DIAGNOSIS_7881,7881,"Dysuria"
DIAGNOSIS_78820,78820,"Retention of urine\, unspecified"
DIAGNOSIS_78821,78821,"Incomplete bladder emptying"
DIAGNOSIS_73089,73089,"Other infections involving bone in diseases classified elsewhere\, multiple sites"
DIAGNOSIS_73090,73090,"Unspecified infection of bone\, site unspecified"
DIAGNOSIS_73091,73091,"Unspecified infection of bone\, shoulder region"
DIAGNOSIS_73092,73092,"Unspecified infection of bone\, upper arm"
DIAGNOSIS_73093,73093,"Unspecified infection of bone\, forearm"
DIAGNOSIS_73094,73094,"Unspecified infection of bone\, hand"
DIAGNOSIS_73095,73095,"Unspecified infection of bone\, pelvic region and thigh"
DIAGNOSIS_73096,73096,"Unspecified infection of bone\, lower leg"
DIAGNOSIS_73097,73097,"Unspecified infection of bone\, ankle and foot"
DIAGNOSIS_73098,73098,"Unspecified infection of bone\, other specified sites"
DIAGNOSIS_73099,73099,"Unspecified infection of bone\, multiple sites"
DIAGNOSIS_7310,7310,"Osteitis deformans without mention of bone tumor"
DIAGNOSIS_7311,7311,"Osteitis deformans in diseases classified elsewhere"
DIAGNOSIS_7312,7312,"Hypertrophic pulmonary osteoarthropathy"
DIAGNOSIS_7313,7313,"Major osseous defects"
DIAGNOSIS_7318,7318,"Other bone involvement in diseases classified elsewhere"
DIAGNOSIS_7320,7320,"Juvenile osteochondrosis of spine"
DIAGNOSIS_7321,7321,"Juvenile osteochondrosis of hip and pelvis"
DIAGNOSIS_7322,7322,"Nontraumatic slipped upper femoral epiphysis"
DIAGNOSIS_7323,7323,"Juvenile osteochondrosis of upper extremity"
DIAGNOSIS_7324,7324,"Juvenile osteochondrosis of lower extremity\, excluding foot"
DIAGNOSIS_7325,7325,"Juvenile osteochondrosis of foot"
DIAGNOSIS_7326,7326,"Other juvenile osteochondrosis"
DIAGNOSIS_7327,7327,"Osteochondritis dissecans"
DIAGNOSIS_7328,7328,"Other specified forms of osteochondropathy"
DIAGNOSIS_7329,7329,"Unspecified osteochondropathy"
DIAGNOSIS_73300,73300,"Osteoporosis\, unspecified"
DIAGNOSIS_73301,73301,"Senile osteoporosis"
DIAGNOSIS_73302,73302,"Idiopathic osteoporosis"
DIAGNOSIS_73303,73303,"Disuse osteoporosis"
DIAGNOSIS_73309,73309,"Other osteoporosis"
DIAGNOSIS_73310,73310,"Pathologic fracture\, unspecified site"
DIAGNOSIS_73311,73311,"Pathologic fracture of humerus"
DIAGNOSIS_73312,73312,"Pathologic fracture of distal radius and ulna"
DIAGNOSIS_73313,73313,"Pathologic fracture of vertebrae"
DIAGNOSIS_73314,73314,"Pathologic fracture of neck of femur"
DIAGNOSIS_73315,73315,"Pathologic fracture of other specified part of femur"
DIAGNOSIS_73316,73316,"Pathologic fracture of tibia or fibula"
DIAGNOSIS_73319,73319,"Pathologic fracture of other specified site"
DIAGNOSIS_73320,73320,"Cyst of bone (localized)\, unspecified"
DIAGNOSIS_73321,73321,"Solitary bone cyst"
DIAGNOSIS_73322,73322,"Aneurysmal bone cyst"
DIAGNOSIS_73329,73329,"Other bone cyst"
DIAGNOSIS_7333,7333,"Hyperostosis of skull"
DIAGNOSIS_73340,73340,"Aseptic necrosis of bone\, site unspecified"
DIAGNOSIS_73341,73341,"Aseptic necrosis of head of humerus"
DIAGNOSIS_73342,73342,"Aseptic necrosis of head and neck of femur"
DIAGNOSIS_73343,73343,"Aseptic necrosis of medial femoral condyle"
DIAGNOSIS_73344,73344,"Aseptic necrosis of talus"
DIAGNOSIS_73345,73345,"Aseptic necrosis of bone\, jaw"
DIAGNOSIS_73349,73349,"Aseptic necrosis of bone\, other"
DIAGNOSIS_7335,7335,"Osteitis condensans"
DIAGNOSIS_7336,7336,"Tietze's disease"
DIAGNOSIS_7337,7337,"Algoneurodystrophy"
DIAGNOSIS_73381,73381,"Malunion of fracture"
DIAGNOSIS_73382,73382,"Nonunion of fracture"
DIAGNOSIS_73390,73390,"Disorder of bone and cartilage\, unspecified"
DIAGNOSIS_73391,73391,"Arrest of bone development or growth"
DIAGNOSIS_73392,73392,"Chondromalacia"
DIAGNOSIS_7903,7903,"Excessive blood level of alcohol"
DIAGNOSIS_7904,7904,"Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]"
DIAGNOSIS_7905,7905,"Other nonspecific abnormal serum enzyme levels"
DIAGNOSIS_7906,7906,"Other abnormal blood chemistry"
DIAGNOSIS_7907,7907,"Bacteremia"
DIAGNOSIS_7908,7908,"Viremia\, unspecified"
DIAGNOSIS_79091,79091,"Abnormal arterial blood gases"
DIAGNOSIS_79092,79092,"Abnormal coagulation profile"
DIAGNOSIS_79093,79093,"Elevated prostate specific antigen [PSA]"
DIAGNOSIS_79094,79094,"Euthyroid sick syndrome"
DIAGNOSIS_79095,79095,"Elevated C-reactive protein (CRP)"
DIAGNOSIS_79099,79099,"Other nonspecific findings on examination of blood"
DIAGNOSIS_7910,7910,"Proteinuria"
DIAGNOSIS_7911,7911,"Chyluria"
DIAGNOSIS_7912,7912,"Hemoglobinuria"
DIAGNOSIS_7913,7913,"Myoglobinuria"
DIAGNOSIS_7914,7914,"Biliuria"
DIAGNOSIS_7915,7915,"Glycosuria"
DIAGNOSIS_7916,7916,"Acetonuria"
DIAGNOSIS_7917,7917,"Other cells and casts in urine"
DIAGNOSIS_7919,7919,"Other nonspecific findings on examination of urine"
DIAGNOSIS_7920,7920,"Nonspecific abnormal findings in cerebrospinal fluid"
DIAGNOSIS_7921,7921,"Nonspecific abnormal findings in stool contents"
DIAGNOSIS_7922,7922,"Nonspecific abnormal findings in semen"
DIAGNOSIS_7923,7923,"Nonspecific abnormal findings in amniotic fluid"
DIAGNOSIS_7924,7924,"Nonspecific abnormal findings in saliva"
DIAGNOSIS_7925,7925,"Cloudy (hemodialysis) (peritoneal) dialysis effluent"
DIAGNOSIS_E8387,E8387,"Other and unspecified water transport accident\, occupant of military watercraft\, any type"
DIAGNOSIS_E8388,E8388,"Other and unspecified water transport accident injuring other specified person"
DIAGNOSIS_E8389,E8389,"Other and unspecified water transport accident injuring unspecified person"
DIAGNOSIS_E8400,E8400,"Accident to powered aircraft at takeoff or landing injuring occupant of spacecraft"
DIAGNOSIS_E8401,E8401,"Accident to powered aircraft at takeoff or landing injuring occupant of military aircraft\, any"
DIAGNOSIS_E8402,E8402,"Accident to powered aircraft at takeoff or landing injuring crew of commercial aircraft (powered) in surface to surface transport"
DIAGNOSIS_V1367,V1367,"Personal history of (corrected) congenital malformations of digestive system"
DIAGNOSIS_V1368,V1368,"Personal history of (corrected) congenital malformations of integument\, limbs\, and musculoskeletal systems"
DIAGNOSIS_81111,81111,"Open fracture of acromial process of scapula"
DIAGNOSIS_81112,81112,"Open fracture of coracoid process"
DIAGNOSIS_81113,81113,"Open fracture of glenoid cavity and neck of scapula"
DIAGNOSIS_81119,81119,"Open fracture of scapula\, other"
DIAGNOSIS_81200,81200,"Closed fracture of unspecified part of upper end of humerus"
DIAGNOSIS_81201,81201,"Closed fracture of surgical neck of humerus"
DIAGNOSIS_81202,81202,"Closed fracture of anatomical neck of humerus"
DIAGNOSIS_81203,81203,"Closed fracture of greater tuberosity of humerus"
DIAGNOSIS_81209,81209,"Other closed fracture of upper end of humerus"
DIAGNOSIS_81210,81210,"Open fracture of unspecified part of upper end of humerus"
DIAGNOSIS_81211,81211,"Open fracture of surgical neck of humerus"
DIAGNOSIS_81212,81212,"Open fracture of anatomical neck of humerus"
DIAGNOSIS_81213,81213,"Open fracture of greater tuberosity of humerus"
DIAGNOSIS_81219,81219,"Other open fracture of upper end of humerus"
DIAGNOSIS_81220,81220,"Closed fracture of unspecified part of humerus"
DIAGNOSIS_81221,81221,"Closed fracture of shaft of humerus"
DIAGNOSIS_81230,81230,"Open fracture of unspecified part of humerus"
DIAGNOSIS_81231,81231,"Open fracture of shaft of humerus"
DIAGNOSIS_81240,81240,"Closed fracture of unspecified part of lower end of humerus"
DIAGNOSIS_81241,81241,"Closed supracondylar fracture of humerus"
DIAGNOSIS_81242,81242,"Closed fracture of lateral condyle of humerus"
DIAGNOSIS_81243,81243,"Closed fracture of medial condyle of humerus"
DIAGNOSIS_81244,81244,"Closed fracture of unspecified condyle(s) of humerus"
DIAGNOSIS_81249,81249,"Other closed fracture of lower end of humerus"
DIAGNOSIS_81250,81250,"Open fracture of unspecified part of lower end of humerus"
DIAGNOSIS_81251,81251,"Open supracondylar fracture of humerus"
DIAGNOSIS_81252,81252,"Open fracture of lateral condyle of humerus"
DIAGNOSIS_81253,81253,"Open fracture of medial condyle of humerus"
DIAGNOSIS_81254,81254,"Open fracture of unspecified condyle(s) of humerus"
DIAGNOSIS_81259,81259,"Other open fracture of lower end of humerus"
DIAGNOSIS_81300,81300,"Closed fracture of upper end of forearm\, unspecified"
DIAGNOSIS_81301,81301,"Closed fracture of olecranon process of ulna"
DIAGNOSIS_81302,81302,"Closed fracture of coronoid process of ulna"
DIAGNOSIS_81303,81303,"Closed Monteggia's fracture"
DIAGNOSIS_81304,81304,"Other and unspecified closed fractures of proximal end of ulna (alone)"
DIAGNOSIS_81305,81305,"Closed fracture of head of radius"
DIAGNOSIS_81306,81306,"Closed fracture of neck of radius"
DIAGNOSIS_81307,81307,"Other and unspecified closed fractures of proximal end of radius (alone)"
DIAGNOSIS_81308,81308,"Closed fracture of radius with ulna\, upper end [any part]"
DIAGNOSIS_81310,81310,"Open fracture of upper end of forearm\, unspecified"
DIAGNOSIS_81311,81311,"Open fracture of olecranon process of ulna"
DIAGNOSIS_81312,81312,"Open fracture of coronoid process of ulna"
DIAGNOSIS_81313,81313,"Open Monteggia's fracture"
DIAGNOSIS_81314,81314,"Other and unspecified open fractures of proximal end of ulna (alone)"
DIAGNOSIS_81315,81315,"Open fracture of head of radius"
DIAGNOSIS_81316,81316,"Open fracture of neck of radius"
DIAGNOSIS_81317,81317,"Other and unspecified open fractures of proximal end of radius (alone)"
DIAGNOSIS_81318,81318,"Open fracture of radius with ulna\, upper end (any part)"
DIAGNOSIS_81320,81320,"Closed fracture of shaft of radius or ulna\, unspecified"
DIAGNOSIS_81321,81321,"Closed fracture of shaft of radius (alone)"
DIAGNOSIS_81322,81322,"Closed fracture of shaft of ulna (alone)"
DIAGNOSIS_81323,81323,"Closed fracture of shaft of radius with ulna"
DIAGNOSIS_81330,81330,"Open fracture of shaft of radius or ulna\, unspecified"
DIAGNOSIS_81331,81331,"Open fracture of shaft of radius (alone)"
DIAGNOSIS_81332,81332,"Open fracture of shaft of ulna (alone)"
DIAGNOSIS_81333,81333,"Open fracture of shaft of radius with ulna"
DIAGNOSIS_81340,81340,"Closed fracture of lower end of forearm\, unspecified"
DIAGNOSIS_81341,81341,"Closed Colles' fracture"
DIAGNOSIS_67324,67324,"Obstetrical blood-clot embolism\, postpartum condition or complication"
DIAGNOSIS_67330,67330,"Obstetrical pyemic and septic embolism\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67331,67331,"Obstetrical pyemic and septic embolism\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67332,67332,"Obstetrical pyemic and septic embolism\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67333,67333,"Obstetrical pyemic and septic embolism\, antepartum condition or complication"
DIAGNOSIS_67334,67334,"Obstetrical pyemic and septic embolism\, postpartum condition or complication"
DIAGNOSIS_67380,67380,"Other obstetrical pulmonary embolism\, unspecified as to episode of care or not applicable"
DIAGNOSIS_V176,V176,"Family history of other chronic respiratory conditions"
DIAGNOSIS_V177,V177,"Family history of arthritis"
DIAGNOSIS_V1781,V1781,"Family history of osteoporosis"
DIAGNOSIS_V1789,V1789,"Family history of other musculoskeletal diseases"
DIAGNOSIS_8960,8960,"Traumatic amputation of foot (complete) (partial)\, unilateral\, without mention of complication"
DIAGNOSIS_8961,8961,"Traumatic amputation of foot (complete) (partial)\, unilateral\, complicated"
DIAGNOSIS_8962,8962,"Traumatic amputation of foot (complete) (partial)\, bilateral\, without mention of complication"
DIAGNOSIS_8963,8963,"Traumatic amputation of foot (complete) (partial)\, bilateral\, complicated"
DIAGNOSIS_8970,8970,"Traumatic amputation of leg(s) (complete) (partial)\, unilateral\, below knee\, without mention of complication"
DIAGNOSIS_8971,8971,"Traumatic amputation of leg(s) (complete) (partial)\, unilateral\, below knee\, complicated"
DIAGNOSIS_67580,67580,"Other specified infections of the breast and nipple associated with childbirth\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67412,67412,"Disruption of cesarean wound\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67414,67414,"Disruption of cesarean wound\, postpartum condition or complication"
DIAGNOSIS_67420,67420,"Disruption of perineal wound\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67422,67422,"Disruption of perineal wound\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67424,67424,"Disruption of perineal wound\, postpartum condition or complication"
DIAGNOSIS_67430,67430,"Other complications of obstetrical surgical wounds\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67432,67432,"Other complications of obstetrical surgical wounds\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67434,67434,"Other complications of obstetrical surgical wounds\, postpartum condition or complication"
DIAGNOSIS_67440,67440,"Placental polyp\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67442,67442,"Placental polyp\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67444,67444,"Placental polyp\, postpartum condition or complication"
DIAGNOSIS_67450,67450,"Peripartum cardiomyopathy\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67451,67451,"Peripartum cardiomyopathy\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67452,67452,"Peripartum cardiomyopathy\, delivered\, with mention of postpartum condition"
DIAGNOSIS_67453,67453,"Peripartum cardiomyopathy\, antepartum condition or complication"
DIAGNOSIS_67454,67454,"Peripartum cardiomyopathy\, postpartum condition or complication"
DIAGNOSIS_67480,67480,"Other complications of puerperium\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67482,67482,"Other complications of puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67484,67484,"Other complications of puerperium\, postpartum condition or complication"
DIAGNOSIS_67490,67490,"Unspecified complications of puerperium\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67492,67492,"Unspecified complications of puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67494,67494,"Unspecified complications of puerperium\, postpartum condition or complication"
