LABEL,CODE
chartevents_1500,1500
chartevents_1501,1501
chartevents_1502,1502
chartevents_1503,1503
chartevents_1504,1504
chartevents_1505,1505
chartevents_1506,1506
chartevents_1507,1507
chartevents_1508,1508
chartevents_1509,1509
chartevents_1510,1510
chartevents_1512,1512
chartevents_1513,1513
chartevents_1514,1514
chartevents_1515,1515
chartevents_1516,1516
chartevents_1517,1517
chartevents_1520,1520
chartevents_1521,1521
chartevents_1522,1522
chartevents_1523,1523
chartevents_1524,1524
chartevents_1525,1525
chartevents_1526,1526
chartevents_1527,1527
chartevents_1528,1528
vitals_group_08,1529
chartevents_1530,1530
chartevents_1531,1531
chartevents_1532,1532
chartevents_1533,1533
chartevents_1534,1534
chartevents_1535,1535
chartevents_1536,1536
chartevents_1537,1537
chartevents_1538,1538
chartevents_1539,1539
chartevents_1540,1540
chartevents_1541,1541
chartevents_1542,1542
chartevents_1543,1543
chartevents_1544,1544
chartevents_1545,1545
chartevents_1546,1546
chartevents_1547,1547
chartevents_1548,1548
chartevents_1549,1549
chartevents_1550,1550
chartevents_1551,1551
chartevents_1552,1552
chartevents_1553,1553
chartevents_1554,1554
chartevents_1555,1555
chartevents_1556,1556
chartevents_1557,1557
chartevents_1558,1558
chartevents_1559,1559
chartevents_1560,1560
chartevents_1561,1561
chartevents_1562,1562
chartevents_1563,1563
chartevents_1564,1564
chartevents_1565,1565
chartevents_1566,1566
chartevents_1567,1567
chartevents_1568,1568
chartevents_1569,1569
chartevents_1570,1570
chartevents_1571,1571
chartevents_1572,1572
chartevents_1573,1573
chartevents_1575,1575
chartevents_1576,1576
chartevents_1577,1577
chartevents_1578,1578
chartevents_1579,1579
chartevents_1580,1580
chartevents_1581,1581
chartevents_1582,1582
chartevents_1583,1583
chartevents_1584,1584
chartevents_1585,1585
chartevents_1586,1586
chartevents_1587,1587
chartevents_1588,1588
chartevents_1589,1589
chartevents_1590,1590
chartevents_1591,1591
chartevents_1592,1592
chartevents_1593,1593
chartevents_1594,1594
chartevents_1595,1595
chartevents_1596,1596
chartevents_1597,1597
chartevents_1598,1598
chartevents_1599,1599
chartevents_1600,1600
chartevents_1601,1601
chartevents_1602,1602
chartevents_1603,1603
chartevents_1604,1604
chartevents_1605,1605
chartevents_1606,1606
chartevents_1607,1607
chartevents_1608,1608
chartevents_1609,1609
chartevents_1610,1610
chartevents_1611,1611
chartevents_1612,1612
chartevents_1613,1613
chartevents_1614,1614
chartevents_1615,1615
chartevents_1616,1616
chartevents_1617,1617
chartevents_1618,1618
chartevents_1619,1619
chartevents_1620,1620
chartevents_1621,1621
chartevents_1622,1622
chartevents_1623,1623
chartevents_1624,1624
chartevents_1626,1626
chartevents_1627,1627
chartevents_1628,1628
chartevents_1630,1630
chartevents_1631,1631
chartevents_1632,1632
chartevents_1633,1633
chartevents_1634,1634
chartevents_1635,1635
chartevents_1636,1636
chartevents_1637,1637
chartevents_1638,1638
chartevents_1639,1639
chartevents_1640,1640
chartevents_1641,1641
chartevents_1642,1642
chartevents_1643,1643
chartevents_1644,1644
chartevents_1645,1645
chartevents_1646,1646
chartevents_1647,1647
chartevents_1648,1648
chartevents_1649,1649
chartevents_1650,1650
chartevents_1651,1651
chartevents_1652,1652
chartevents_1653,1653
chartevents_1654,1654
chartevents_1655,1655
chartevents_1656,1656
chartevents_1657,1657
chartevents_1658,1658
chartevents_1659,1659
chartevents_1660,1660
chartevents_1661,1661
chartevents_1662,1662
chartevents_1663,1663
chartevents_1664,1664
chartevents_1665,1665
chartevents_1666,1666
chartevents_1667,1667
chartevents_1668,1668
chartevents_1669,1669
chartevents_1670,1670
chartevents_1671,1671
chartevents_1672,1672
vitals_group_17,1673
chartevents_1674,1674
chartevents_1675,1675
chartevents_1676,1676
chartevents_1677,1677
chartevents_1678,1678
chartevents_1679,1679
chartevents_1680,1680
chartevents_1681,1681
chartevents_1682,1682
chartevents_1683,1683
chartevents_1684,1684
chartevents_1685,1685
chartevents_1686,1686
chartevents_1687,1687
chartevents_1688,1688
chartevents_1689,1689
chartevents_1690,1690
chartevents_1691,1691
chartevents_1692,1692
chartevents_1693,1693
chartevents_1694,1694
chartevents_1695,1695
chartevents_1696,1696
chartevents_1697,1697
chartevents_1698,1698
chartevents_1699,1699
chartevents_1700,1700
chartevents_6407,6407
chartevents_2014,2014
chartevents_2015,2015
chartevents_2018,2018
chartevents_2019,2019
chartevents_2020,2020
chartevents_2021,2021
chartevents_2022,2022
chartevents_2025,2025
chartevents_2026,2026
chartevents_2027,2027
chartevents_2028,2028
chartevents_2029,2029
chartevents_2030,2030
chartevents_2033,2033
chartevents_2034,2034
chartevents_2036,2036
chartevents_2037,2037
chartevents_2039,2039
chartevents_2040,2040
chartevents_2041,2041
chartevents_2042,2042
chartevents_2043,2043
chartevents_2044,2044
chartevents_2045,2045
chartevents_2046,2046
chartevents_2049,2049
chartevents_2050,2050
chartevents_2052,2052
chartevents_2053,2053
chartevents_2056,2056
chartevents_2057,2057
chartevents_2058,2058
chartevents_2059,2059
chartevents_2060,2060
chartevents_2061,2061
chartevents_2062,2062
chartevents_2063,2063
chartevents_2064,2064
chartevents_2065,2065
chartevents_2066,2066
chartevents_2069,2069
chartevents_2070,2070
chartevents_2071,2071
chartevents_2072,2072
chartevents_2074,2074
chartevents_2076,2076
chartevents_2077,2077
chartevents_2078,2078
chartevents_2079,2079
chartevents_2080,2080
chartevents_2081,2081
chartevents_2086,2086
chartevents_2089,2089
chartevents_2090,2090
chartevents_2091,2091
chartevents_2092,2092
chartevents_2093,2093
chartevents_2094,2094
chartevents_2095,2095
chartevents_2098,2098
chartevents_2099,2099
chartevents_2100,2100
chartevents_2101,2101
chartevents_2103,2103
chartevents_2105,2105
chartevents_2106,2106
chartevents_2107,2107
chartevents_2109,2109
chartevents_2110,2110
chartevents_2112,2112
chartevents_2114,2114
chartevents_2116,2116
chartevents_2118,2118
chartevents_2119,2119
chartevents_2123,2123
chartevents_2124,2124
chartevents_2125,2125
chartevents_2126,2126
chartevents_2127,2127
chartevents_2129,2129
chartevents_2130,2130
chartevents_2131,2131
chartevents_2132,2132
chartevents_2133,2133
chartevents_2135,2135
chartevents_2136,2136
chartevents_2137,2137
chartevents_2139,2139
chartevents_2140,2140
chartevents_2141,2141
chartevents_2143,2143
chartevents_2145,2145
chartevents_2146,2146
chartevents_2150,2150
chartevents_2161,2161
chartevents_2164,2164
chartevents_2166,2166
chartevents_2173,2173
chartevents_2185,2185
chartevents_2188,2188
chartevents_2194,2194
chartevents_2195,2195
chartevents_2196,2196
chartevents_2198,2198
chartevents_2201,2201
chartevents_2203,2203
chartevents_2209,2209
chartevents_2224,2224
chartevents_2225,2225
chartevents_2226,2226
chartevents_2229,2229
chartevents_2236,2236
chartevents_2248,2248
chartevents_2256,2256
chartevents_2265,2265
chartevents_2268,2268
chartevents_2273,2273
chartevents_2274,2274
chartevents_2275,2275
chartevents_2280,2280
chartevents_2281,2281
chartevents_2283,2283
chartevents_2284,2284
chartevents_2285,2285
chartevents_2287,2287
chartevents_2288,2288
chartevents_2289,2289
chartevents_2290,2290
chartevents_2293,2293
chartevents_2294,2294
chartevents_2296,2296
chartevents_2297,2297
chartevents_2300,2300
chartevents_2301,2301
chartevents_2304,2304
chartevents_2305,2305
chartevents_2307,2307
chartevents_2308,2308
chartevents_2309,2309
chartevents_2310,2310
chartevents_2311,2311
chartevents_2313,2313
chartevents_2314,2314
chartevents_2316,2316
chartevents_2319,2319
chartevents_2320,2320
chartevents_2321,2321
chartevents_2326,2326
chartevents_2330,2330
chartevents_2334,2334
chartevents_2336,2336
chartevents_2337,2337
chartevents_2338,2338
chartevents_2339,2339
chartevents_2340,2340
chartevents_2341,2341
chartevents_2344,2344
chartevents_2347,2347
chartevents_2349,2349
chartevents_2351,2351
chartevents_2353,2353
chartevents_2355,2355
chartevents_2356,2356
chartevents_2358,2358
chartevents_2359,2359
chartevents_2360,2360
chartevents_2361,2361
chartevents_2362,2362
chartevents_2363,2363
chartevents_2366,2366
chartevents_2367,2367
chartevents_2368,2368
chartevents_2369,2369
chartevents_2370,2370
chartevents_2372,2372
chartevents_2373,2373
chartevents_2374,2374
chartevents_2376,2376
chartevents_2377,2377
chartevents_2378,2378
chartevents_2379,2379
chartevents_2380,2380
chartevents_2382,2382
chartevents_2386,2386
chartevents_2387,2387
chartevents_2390,2390
chartevents_2393,2393
chartevents_2394,2394
chartevents_2395,2395
chartevents_2396,2396
chartevents_2397,2397
chartevents_2398,2398
chartevents_2400,2400
chartevents_2401,2401
chartevents_2402,2402
chartevents_2404,2404
chartevents_2405,2405
chartevents_2406,2406
chartevents_2408,2408
chartevents_2409,2409
chartevents_2412,2412
chartevents_2413,2413
chartevents_2416,2416
chartevents_2418,2418
chartevents_2419,2419
chartevents_2420,2420
chartevents_2421,2421
chartevents_2422,2422
chartevents_2423,2423
chartevents_2424,2424
chartevents_2428,2428
chartevents_2429,2429
chartevents_2430,2430
chartevents_2432,2432
chartevents_2433,2433
chartevents_2434,2434
chartevents_2435,2435
chartevents_2437,2437
chartevents_2438,2438
chartevents_2443,2443
chartevents_2444,2444
chartevents_2445,2445
chartevents_2449,2449
chartevents_2450,2450
chartevents_2451,2451
chartevents_2452,2452
chartevents_2454,2454
chartevents_2455,2455
chartevents_2456,2456
chartevents_2459,2459
chartevents_2460,2460
chartevents_2461,2461
chartevents_2462,2462
chartevents_2463,2463
chartevents_2464,2464
chartevents_2466,2466
chartevents_2467,2467
chartevents_2468,2468
chartevents_2469,2469
chartevents_2470,2470
chartevents_2472,2472
chartevents_2473,2473
chartevents_2474,2474
chartevents_2476,2476
chartevents_2477,2477
chartevents_2478,2478
chartevents_2479,2479
chartevents_2480,2480
chartevents_2481,2481
chartevents_2482,2482
chartevents_2483,2483
chartevents_2484,2484
chartevents_2486,2486
chartevents_2487,2487
chartevents_2488,2488
chartevents_2489,2489
chartevents_2492,2492
chartevents_2493,2493
chartevents_2497,2497
chartevents_2498,2498
chartevents_2499,2499
chartevents_2500,2500
chartevents_2502,2502
chartevents_2503,2503
chartevents_2504,2504
chartevents_2505,2505
chartevents_2507,2507
chartevents_2508,2508
chartevents_2509,2509
chartevents_2510,2510
chartevents_2511,2511
chartevents_2512,2512
chartevents_2514,2514
chartevents_2515,2515
chartevents_2516,2516
chartevents_2517,2517
chartevents_2518,2518
chartevents_2519,2519
chartevents_2520,2520
chartevents_2521,2521
chartevents_2522,2522
chartevents_2524,2524
chartevents_2525,2525
chartevents_2527,2527
chartevents_2529,2529
chartevents_2530,2530
chartevents_2534,2534
chartevents_2535,2535
chartevents_2538,2538
chartevents_2542,2542
chartevents_2543,2543
chartevents_2544,2544
chartevents_2546,2546
chartevents_2547,2547
chartevents_2548,2548
chartevents_2551,2551
chartevents_2552,2552
chartevents_2553,2553
chartevents_2554,2554
chartevents_2555,2555
chartevents_2556,2556
chartevents_2560,2560
chartevents_2561,2561
chartevents_2562,2562
chartevents_2563,2563
chartevents_2565,2565
chartevents_2566,2566
chartevents_2567,2567
chartevents_2568,2568
chartevents_2569,2569
chartevents_2570,2570
chartevents_2572,2572
chartevents_2573,2573
chartevents_2574,2574
chartevents_2576,2576
chartevents_2577,2577
chartevents_2579,2579
chartevents_2581,2581
chartevents_2582,2582
chartevents_2583,2583
chartevents_2585,2585
chartevents_2588,2588
chartevents_2589,2589
chartevents_2590,2590
chartevents_2591,2591
chartevents_2592,2592
chartevents_2593,2593
chartevents_2597,2597
chartevents_2600,2600
chartevents_2604,2604
chartevents_2605,2605
chartevents_2606,2606
chartevents_2609,2609
chartevents_2610,2610
chartevents_2616,2616
chartevents_2618,2618
chartevents_2619,2619
chartevents_2622,2622
chartevents_2626,2626
chartevents_2627,2627
chartevents_2628,2628
chartevents_2629,2629
chartevents_2631,2631
chartevents_2632,2632
chartevents_2633,2633
chartevents_2634,2634
chartevents_2635,2635
chartevents_2637,2637
chartevents_2638,2638
chartevents_2639,2639
chartevents_2640,2640
chartevents_2641,2641
chartevents_2642,2642
chartevents_2643,2643
chartevents_2644,2644
chartevents_2646,2646
chartevents_2647,2647
chartevents_2649,2649
chartevents_2651,2651
chartevents_2652,2652
chartevents_2655,2655
chartevents_2656,2656
chartevents_2657,2657
chartevents_2658,2658
chartevents_2659,2659
chartevents_2660,2660
chartevents_2661,2661
chartevents_2663,2663
chartevents_2664,2664
chartevents_2665,2665
chartevents_2666,2666
chartevents_2667,2667
chartevents_2668,2668
chartevents_2669,2669
chartevents_2670,2670
chartevents_2671,2671
chartevents_2672,2672
chartevents_2673,2673
chartevents_2674,2674
chartevents_2679,2679
chartevents_2681,2681
chartevents_2684,2684
chartevents_2685,2685
chartevents_2686,2686
chartevents_2687,2687
chartevents_2688,2688
chartevents_2690,2690
chartevents_2691,2691
chartevents_2692,2692
chartevents_2693,2693
chartevents_2694,2694
chartevents_2695,2695
chartevents_2696,2696
chartevents_2697,2697
chartevents_2698,2698
chartevents_2699,2699
chartevents_2700,2700
chartevents_2701,2701
chartevents_2702,2702
chartevents_2704,2704
chartevents_2705,2705
chartevents_2706,2706
chartevents_2711,2711
chartevents_2714,2714
chartevents_2715,2715
chartevents_2716,2716
chartevents_2717,2717
chartevents_2730,2730
chartevents_2731,2731
chartevents_2732,2732
chartevents_2733,2733
chartevents_2734,2734
chartevents_2736,2736
chartevents_2737,2737
chartevents_2739,2739
chartevents_2740,2740
chartevents_2741,2741
chartevents_2743,2743
chartevents_2744,2744
chartevents_2745,2745
chartevents_2746,2746
chartevents_2747,2747
chartevents_2748,2748
chartevents_2750,2750
chartevents_2751,2751
chartevents_2752,2752
chartevents_2754,2754
chartevents_2755,2755
chartevents_2756,2756
chartevents_2757,2757
chartevents_2758,2758
chartevents_2759,2759
chartevents_2760,2760
chartevents_2761,2761
chartevents_2762,2762
chartevents_2764,2764
chartevents_2765,2765
chartevents_2767,2767
chartevents_2768,2768
chartevents_2769,2769
chartevents_2770,2770
chartevents_2772,2772
chartevents_2773,2773
chartevents_2774,2774
chartevents_2775,2775
chartevents_2776,2776
chartevents_2777,2777
chartevents_2778,2778
chartevents_2779,2779
chartevents_2780,2780
chartevents_2781,2781
chartevents_2783,2783
chartevents_2784,2784
chartevents_2786,2786
chartevents_2788,2788
chartevents_2789,2789
chartevents_2790,2790
chartevents_2792,2792
chartevents_2794,2794
chartevents_2795,2795
chartevents_2796,2796
chartevents_2797,2797
chartevents_2798,2798
chartevents_2800,2800
chartevents_2802,2802
chartevents_2803,2803
chartevents_2804,2804
chartevents_2806,2806
chartevents_2807,2807
chartevents_2808,2808
chartevents_2809,2809
chartevents_2813,2813
chartevents_2815,2815
chartevents_2819,2819
chartevents_2820,2820
chartevents_2821,2821
chartevents_2822,2822
chartevents_2823,2823
chartevents_2824,2824
chartevents_2825,2825
chartevents_2826,2826
chartevents_2829,2829
chartevents_2831,2831
chartevents_2832,2832
chartevents_2833,2833
chartevents_2834,2834
chartevents_2836,2836
chartevents_2838,2838
chartevents_2840,2840
chartevents_2842,2842
chartevents_2848,2848
chartevents_2849,2849
chartevents_2850,2850
chartevents_2852,2852
chartevents_2854,2854
chartevents_2855,2855
chartevents_2856,2856
chartevents_2858,2858
chartevents_2860,2860
chartevents_2861,2861
chartevents_2862,2862
chartevents_2863,2863
chartevents_2865,2865
chartevents_2866,2866
chartevents_2868,2868
chartevents_2869,2869
chartevents_2870,2870
chartevents_2872,2872
chartevents_2874,2874
chartevents_2875,2875
chartevents_2876,2876
chartevents_2877,2877
chartevents_2879,2879
chartevents_2880,2880
chartevents_2882,2882
chartevents_2883,2883
chartevents_2889,2889
chartevents_2898,2898
chartevents_2901,2901
chartevents_2902,2902
chartevents_2903,2903
chartevents_2907,2907
chartevents_2908,2908
chartevents_2909,2909
chartevents_2910,2910
chartevents_2913,2913
chartevents_2915,2915
chartevents_2918,2918
chartevents_2919,2919
chartevents_2920,2920
chartevents_2921,2921
chartevents_2922,2922
chartevents_2924,2924
chartevents_2925,2925
chartevents_2929,2929
chartevents_2932,2932
chartevents_2933,2933
chartevents_2934,2934
chartevents_2935,2935
chartevents_2936,2936
chartevents_2937,2937
chartevents_2938,2938
chartevents_2940,2940
chartevents_2943,2943
chartevents_2944,2944
chartevents_2945,2945
chartevents_2946,2946
chartevents_2947,2947
chartevents_2948,2948
chartevents_2949,2949
chartevents_2950,2950
chartevents_2951,2951
chartevents_2952,2952
chartevents_2953,2953
chartevents_2955,2955
chartevents_2956,2956
chartevents_2957,2957
chartevents_2958,2958
chartevents_2959,2959
chartevents_2960,2960
chartevents_2961,2961
chartevents_2962,2962
chartevents_2963,2963
chartevents_2964,2964
chartevents_2965,2965
chartevents_2966,2966
chartevents_2967,2967
chartevents_2968,2968
chartevents_2969,2969
chartevents_2971,2971
chartevents_2972,2972
chartevents_2973,2973
chartevents_2974,2974
chartevents_2976,2976
chartevents_2978,2978
chartevents_2981,2981
chartevents_2983,2983
chartevents_2984,2984
chartevents_2985,2985
chartevents_2986,2986
chartevents_2987,2987
chartevents_2988,2988
chartevents_2989,2989
chartevents_2990,2990
chartevents_2992,2992
chartevents_2993,2993
chartevents_2998,2998
chartevents_3000,3000
chartevents_3001,3001
chartevents_3002,3002
chartevents_3003,3003
chartevents_3004,3004
chartevents_3005,3005
chartevents_3008,3008
chartevents_3009,3009
chartevents_3010,3010
chartevents_3011,3011
chartevents_3013,3013
chartevents_3014,3014
chartevents_3015,3015
chartevents_3016,3016
chartevents_3017,3017
chartevents_3018,3018
chartevents_3019,3019
chartevents_3020,3020
chartevents_6088,6088
chartevents_6090,6090
chartevents_6091,6091
chartevents_6092,6092
chartevents_6093,6093
chartevents_6094,6094
chartevents_6095,6095
chartevents_6096,6096
chartevents_6097,6097
chartevents_6098,6098
chartevents_6099,6099
chartevents_6100,6100
chartevents_6101,6101
chartevents_6102,6102
chartevents_6103,6103
chartevents_6104,6104
chartevents_6105,6105
chartevents_6106,6106
chartevents_6107,6107
chartevents_6108,6108
chartevents_6109,6109
chartevents_6110,6110
chartevents_6111,6111
chartevents_6112,6112
chartevents_6113,6113
chartevents_6114,6114
chartevents_6115,6115
chartevents_6116,6116
chartevents_6117,6117
chartevents_6118,6118
chartevents_6119,6119
chartevents_6120,6120
chartevents_6121,6121
chartevents_6122,6122
chartevents_6123,6123
chartevents_6124,6124
chartevents_6125,6125
chartevents_6126,6126
chartevents_6127,6127
chartevents_6128,6128
chartevents_6129,6129
chartevents_6130,6130
chartevents_6131,6131
chartevents_6132,6132
chartevents_6133,6133
chartevents_6134,6134
chartevents_6135,6135
chartevents_6137,6137
chartevents_6142,6142
chartevents_6143,6143
chartevents_6144,6144
chartevents_6145,6145
chartevents_6146,6146
chartevents_6147,6147
chartevents_6148,6148
chartevents_6149,6149
chartevents_6150,6150
chartevents_6151,6151
chartevents_6153,6153
chartevents_6154,6154
chartevents_6155,6155
chartevents_6156,6156
chartevents_6157,6157
chartevents_6158,6158
chartevents_6160,6160
chartevents_6161,6161
chartevents_6162,6162
chartevents_6163,6163
chartevents_6164,6164
chartevents_6165,6165
chartevents_6166,6166
chartevents_6167,6167
chartevents_6168,6168
chartevents_6169,6169
chartevents_6170,6170
chartevents_6171,6171
chartevents_6172,6172
chartevents_6173,6173
chartevents_6174,6174
chartevents_6175,6175
chartevents_6177,6177
chartevents_6178,6178
chartevents_6179,6179
chartevents_6180,6180
chartevents_6181,6181
chartevents_6182,6182
chartevents_6183,6183
chartevents_6184,6184
chartevents_6185,6185
chartevents_6186,6186
chartevents_6187,6187
chartevents_6188,6188
chartevents_6189,6189
chartevents_6190,6190
chartevents_6191,6191
chartevents_6192,6192
chartevents_6193,6193
chartevents_6196,6196
chartevents_6197,6197
chartevents_6198,6198
chartevents_6199,6199
chartevents_6200,6200
chartevents_6201,6201
chartevents_6202,6202
chartevents_6203,6203
chartevents_6204,6204
chartevents_6205,6205
chartevents_6206,6206
chartevents_6207,6207
chartevents_6208,6208
chartevents_6209,6209
chartevents_6210,6210
chartevents_6211,6211
chartevents_6212,6212
chartevents_6213,6213
chartevents_6214,6214
chartevents_6215,6215
chartevents_6216,6216
chartevents_6217,6217
chartevents_6218,6218
chartevents_6219,6219
chartevents_6220,6220
chartevents_6221,6221
chartevents_6222,6222
chartevents_6223,6223
chartevents_6224,6224
chartevents_6225,6225
chartevents_6226,6226
chartevents_6227,6227
chartevents_6228,6228
chartevents_6229,6229
chartevents_6230,6230
chartevents_6231,6231
chartevents_6232,6232
chartevents_6233,6233
chartevents_6234,6234
chartevents_6235,6235
chartevents_6236,6236
chartevents_6237,6237
chartevents_6238,6238
chartevents_6239,6239
chartevents_6240,6240
chartevents_6243,6243
chartevents_6244,6244
chartevents_6245,6245
chartevents_6246,6246
chartevents_6247,6247
chartevents_6248,6248
chartevents_4960,4960
chartevents_4966,4966
chartevents_4968,4968
chartevents_4969,4969
chartevents_4970,4970
chartevents_4972,4972
chartevents_4976,4976
chartevents_4977,4977
chartevents_4986,4986
chartevents_4990,4990
chartevents_4994,4994
chartevents_5000,5000
chartevents_5003,5003
chartevents_5004,5004
chartevents_5012,5012
chartevents_5015,5015
chartevents_5016,5016
chartevents_5017,5017
chartevents_5020,5020
chartevents_5022,5022
chartevents_5024,5024
chartevents_5025,5025
chartevents_5026,5026
chartevents_5032,5032
chartevents_5035,5035
chartevents_5036,5036
chartevents_5039,5039
chartevents_5040,5040
chartevents_5042,5042
chartevents_5043,5043
chartevents_5045,5045
chartevents_5048,5048
chartevents_5049,5049
chartevents_5051,5051
chartevents_5055,5055
chartevents_5057,5057
chartevents_5060,5060
chartevents_5062,5062
chartevents_5063,5063
chartevents_5066,5066
chartevents_5067,5067
chartevents_5068,5068
chartevents_5071,5071
chartevents_5075,5075
chartevents_5077,5077
chartevents_5080,5080
chartevents_5083,5083
chartevents_5086,5086
chartevents_5088,5088
chartevents_5089,5089
chartevents_5096,5096
chartevents_5098,5098
chartevents_5099,5099
chartevents_5106,5106
chartevents_5110,5110
chartevents_5113,5113
chartevents_5114,5114
chartevents_5115,5115
chartevents_5119,5119
chartevents_5123,5123
chartevents_5128,5128
chartevents_5130,5130
chartevents_5133,5133
chartevents_5141,5141
chartevents_5142,5142
chartevents_5145,5145
chartevents_5152,5152
chartevents_5153,5153
chartevents_5155,5155
chartevents_5157,5157
chartevents_5159,5159
chartevents_5162,5162
chartevents_5164,5164
chartevents_5166,5166
chartevents_5167,5167
chartevents_5168,5168
chartevents_5186,5186
chartevents_5189,5189
chartevents_5192,5192
chartevents_5194,5194
chartevents_5195,5195
chartevents_5199,5199
chartevents_5200,5200
chartevents_5204,5204
chartevents_5205,5205
chartevents_5206,5206
chartevents_5210,5210
chartevents_5212,5212
chartevents_5213,5213
chartevents_5214,5214
chartevents_5215,5215
chartevents_5218,5218
chartevents_5220,5220
chartevents_5221,5221
chartevents_5226,5226
chartevents_5229,5229
chartevents_5234,5234
chartevents_5244,5244
chartevents_5245,5245
chartevents_5247,5247
chartevents_5248,5248
chartevents_5249,5249
chartevents_5257,5257
chartevents_5258,5258
chartevents_5259,5259
chartevents_3557,3557
chartevents_3559,3559
chartevents_3562,3562
chartevents_3563,3563
chartevents_3564,3564
chartevents_3565,3565
chartevents_3566,3566
chartevents_3567,3567
chartevents_3568,3568
chartevents_3569,3569
chartevents_3570,3570
chartevents_3572,3572
chartevents_3573,3573
chartevents_3576,3576
chartevents_3577,3577
chartevents_3578,3578
chartevents_3579,3579
vitals_group_16,3580
vitals_group_16,3581
vitals_group_16,3582
vitals_group_16,3583
chartevents_3584,3584
chartevents_3591,3591
chartevents_3592,3592
chartevents_3593,3593
chartevents_3594,3594
chartevents_3595,3595
chartevents_3596,3596
chartevents_3598,3598
chartevents_3599,3599
chartevents_3600,3600
chartevents_3601,3601
vitals_group_13,3603
chartevents_3605,3605
chartevents_3606,3606
chartevents_3607,3607
chartevents_3608,3608
chartevents_3609,3609
chartevents_3611,3611
chartevents_3612,3612
chartevents_3614,3614
chartevents_3615,3615
chartevents_3616,3616
chartevents_3617,3617
chartevents_3618,3618
chartevents_3622,3622
chartevents_3624,3624
chartevents_3625,3625
chartevents_3626,3626
chartevents_3627,3627
chartevents_3628,3628
chartevents_3630,3630
chartevents_3631,3631
chartevents_3632,3632
chartevents_3633,3633
chartevents_3634,3634
chartevents_3637,3637
chartevents_3638,3638
chartevents_3639,3639
chartevents_3640,3640
chartevents_3641,3641
chartevents_3642,3642
chartevents_3643,3643
chartevents_3644,3644
chartevents_3645,3645
chartevents_3646,3646
chartevents_3647,3647
chartevents_3651,3651
chartevents_3652,3652
chartevents_3653,3653
vitals_group_15,3654
vitals_group_15,3655
chartevents_3656,3656
chartevents_3657,3657
chartevents_3658,3658
chartevents_3660,3660
chartevents_3661,3661
chartevents_3663,3663
chartevents_3664,3664
chartevents_3665,3665
chartevents_3666,3666
chartevents_3667,3667
chartevents_3668,3668
chartevents_3669,3669
chartevents_3670,3670
chartevents_3671,3671
chartevents_3672,3672
chartevents_3673,3673
chartevents_3676,3676
chartevents_3678,3678
chartevents_3679,3679
chartevents_3681,3681
chartevents_3683,3683
chartevents_3684,3684
chartevents_3685,3685
chartevents_3686,3686
chartevents_3687,3687
chartevents_3688,3688
chartevents_3689,3689
chartevents_3690,3690
vitals_group_16,3692
vitals_group_16,3693
chartevents_3694,3694
chartevents_3695,3695
vitals_group_16,3723
chartevents_3724,3724
chartevents_3725,3725
chartevents_3726,3726
chartevents_3727,3727
chartevents_3728,3728
chartevents_3732,3732
chartevents_3734,3734
chartevents_3735,3735
chartevents_3736,3736
chartevents_3737,3737
chartevents_3738,3738
chartevents_3028,3028
chartevents_3029,3029
chartevents_3030,3030
chartevents_3031,3031
chartevents_3032,3032
chartevents_3033,3033
chartevents_3034,3034
chartevents_3036,3036
chartevents_3037,3037
chartevents_3038,3038
chartevents_3041,3041
chartevents_3042,3042
chartevents_3043,3043
chartevents_3044,3044
chartevents_3045,3045
chartevents_3046,3046
chartevents_3047,3047
chartevents_3048,3048
chartevents_3049,3049
chartevents_3050,3050
chartevents_3051,3051
chartevents_3052,3052
chartevents_4296,4296
chartevents_4297,4297
chartevents_4298,4298
chartevents_4299,4299
chartevents_4303,4303
chartevents_4304,4304
chartevents_4305,4305
chartevents_4310,4310
chartevents_4311,4311
chartevents_4312,4312
chartevents_4315,4315
chartevents_4319,4319
chartevents_4320,4320
chartevents_4321,4321
chartevents_4322,4322
chartevents_4326,4326
chartevents_4334,4334
chartevents_4340,4340
chartevents_4342,4342
chartevents_4347,4347
chartevents_4349,4349
chartevents_4350,4350
chartevents_4353,4353
chartevents_4354,4354
chartevents_4355,4355
chartevents_4360,4360
chartevents_4362,4362
chartevents_4363,4363
chartevents_4364,4364
chartevents_4365,4365
chartevents_4369,4369
chartevents_4370,4370
chartevents_4371,4371
chartevents_4372,4372
chartevents_4373,4373
chartevents_4374,4374
chartevents_4375,4375
chartevents_8157,8157
chartevents_8159,8159
chartevents_8169,8169
chartevents_8170,8170
chartevents_8173,8173
chartevents_8177,8177
chartevents_8178,8178
chartevents_8179,8179
chartevents_8181,8181
chartevents_8183,8183
chartevents_8186,8186
chartevents_8190,8190
chartevents_8192,8192
chartevents_8193,8193
chartevents_8194,8194
chartevents_8197,8197
chartevents_8199,8199
chartevents_8200,8200
chartevents_8204,8204
chartevents_8205,8205
chartevents_8206,8206
chartevents_8208,8208
chartevents_8209,8209
chartevents_8212,8212
chartevents_8218,8218
chartevents_8220,8220
chartevents_8225,8225
chartevents_8230,8230
chartevents_8233,8233
chartevents_8235,8235
chartevents_8240,8240
chartevents_8247,8247
chartevents_8253,8253
chartevents_8257,8257
chartevents_8258,8258
chartevents_8259,8259
chartevents_8262,8262
chartevents_8265,8265
chartevents_8266,8266
chartevents_8268,8268
chartevents_8270,8270
chartevents_8272,8272
